time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,i_episode
0.6600000000000003,-0.1512304059356499,0.9184748234043344,0.0,1.879374332236944,6.2628872950834245,0.0,-0.6242758775345834,4.14868827327197,-1.7060770099251892,3.843920385530234,-4.461110061498949,0.0,470.9638289606925,418.60443180984873,420.83351263190934,457.6054174223602,2
0.06,1.369245405565709e-09,9.21973723057752e-09,0.004255281560829905,1.1155196532719458e-05,6.283183615197913,0.0,1.3711842260150697e-07,9.136354080757694e-07,0.1418349019552749,0.0005552246988273742,-8.466405374521976e-05,0.0,449.9756910259364,449.96883911139565,449.9611511603806,450.00608475923923,3
0.12000000000000001,-0.0006286301365256253,0.0008714440824114034,0.012738910241116482,0.2862334764313843,0.173647456627684,0.0,-0.037115978043894104,0.052770032908761325,0.13777292618334283,1.2521765858702578,-1.0827243593449833,0.0,409.1292552538016,297.18502720068403,392.2054538226521,495.2490905733012,3
0.18,-0.0063605542020025545,0.010393009359136833,0.023879337153110466,0.3609617263266083,0.10881332353986117,0.0,-0.14704584407428015,0.27251204214646924,0.23211023570286793,1.2269607694139852,-1.0766214929270037,0.0,449.374605944802,448.62142157227083,448.5415735881693,448.1531098007236,3
0.23999999999999996,-0.017276968770263287,0.034615443402681835,0.0401629727434672,0.436564940806508,0.04367540741959619,0.0,-0.2099953270713329,0.5424695278414542,0.30818090125898145,1.2912889528842362,-1.1570517344587135,0.0,450.9827887191581,443.1269455758255,443.5147663154704,450.42970584116523,3
0.3,-0.030547081937968276,0.07656053513822779,0.06040159987718233,0.5173761631317157,6.256960169214221,0.0,-0.22499547614922677,0.8632981285587743,0.3626943271677814,1.3846336712427363,-1.245501586047559,0.0,451.4898760296559,442.77802506729057,441.70790289945865,451.2013580651614,3
0.36000000000000004,-0.04408820661958581,0.13800520317889037,0.07963548298772152,0.8057706466477725,0.10324978929757744,0.0,-0.23920029927474418,1.20492444558815,0.2637786809008101,2.4354959946374937,-2.4145568773564507,0.0,425.8284951058888,305.7470252623743,395.4133060097557,485.68546809252445,3
0.4200000000000001,-0.060074119462876094,0.226042244714662,0.09213743112926653,0.9543907993961893,6.240967371891446,0.0,-0.2783929767184748,1.7401216097533474,0.14155128359120794,2.5111671821899546,-2.4636430064362242,0.0,452.49810765842847,442.1212743057131,437.52543857437826,450.32334667062327,3
0.48000000000000015,-0.0757315349614381,0.3454680579820318,0.0930239437639627,1.106295310121471,6.16271874889927,0.0,-0.23618048165072475,2.247128753440439,-0.12405553082794347,2.344906647351366,-1.8755928238465207,0.0,437.17087746324125,478.5198407747058,363.2269665550463,354.4776754743887,3
0.5400000000000001,-0.08976750535342096,0.4987911247304525,0.07593296912565317,1.4345704857862511,0.43760698772769846,0.0,-0.29091082098849846,2.8689903378165904,-0.4774729947347913,3.3463971434809614,-3.942966415376031,0.0,475.80770762462885,262.7660365655494,443.3089895966178,525.845481978874,3
0.6000000000000002,-0.11517836686799818,0.6898542444585298,0.03148447895361677,1.649450323930557,0.20123022225868592,0.0,-0.5327255408089253,3.5071956932332573,-1.0238837865198764,3.5822961720815663,-4.07489488658487,0.0,459.51047144548033,431.42089680943747,426.73848393287875,458.9834842159751,3
0.6600000000000003,-0.15034354868267133,0.9197724325504535,0.0,1.8813944312073048,6.259052348288527,0.0,-0.6177088729392886,4.153091010842872,-1.7127774417350226,3.8461567219108495,-4.480528889664731,0.0,471.15003923737277,418.57407318336914,420.9080106999981,457.66552661290683,3
0.06,9.800048403499894e-10,-9.388731558791436e-09,0.0042579509479283625,6.283173505206447,6.2831840973086415,0.0,9.809959079667125e-08,-9.483879517550402e-07,0.14192387284266136,-0.0005930658035266454,-6.0527824392673415e-05,0.0,450.0112835754982,450.0063854194126,450.02586279285566,449.97786870542177,4
0.12000000000000001,-0.0005948677213553461,0.0006345953645827155,0.0149619440121954,0.15578186935213445,0.14500515254337287,0.0,-0.03507979881799083,0.03741051868641345,0.21316839232890947,-1.0295182260155484,-0.9948779959932076,0.0,493.44666109064684,413.34438743804054,445.057812425292,350.6313720032841,4
0.18,-0.005619000571544796,0.005994447997905545,0.03152948817314365,0.09407670857777806,0.08536289775846662,0.0,-0.1259981465085598,0.1348030885488526,0.34073612857202595,-1.0263370383518342,-0.9924327106442319,0.0,450.3400640325883,449.4876410982384,449.52046559611654,448.6510703447868,4
0.23999999999999996,-0.014807180892139594,0.015886599627108408,0.05607979317715175,0.03337939053594585,0.0252139520176069,0.0,-0.17384404325002806,0.1883910929321294,0.4784665151794495,-0.9921454991411064,-1.0478349162784673,0.0,453.0764501584853,447.51272772396396,448.90185684065364,450.5783687187281,4
0.3,-0.02553614835337988,0.02767967881846477,0.0890101184571177,6.258090253638658,6.245120187509411,0.0,-0.17697925364659434,0.19834647390669713,0.6192709255416884,-0.9526555844855341,-1.073695676646015,0.0,451.81172595018813,448.5363213800583,448.74901051678705,450.9314047927103,4
0.36000000000000004,-0.03576362555262319,0.0394873570759303,0.1283778790877389,0.06629182018507684,0.04161404375465505,0.0,-0.17294151033301122,0.20540405616227572,0.6928972404832974,-1.9590765582986553,-2.0659491850723053,0.0,494.717089075638,412.9103691460228,444.976263622354,350.7420100579355,4
0.4200000000000001,-0.04837373728536368,0.052988768878985605,0.17224909682107395,0.035088661869520976,0.3719463453819589,0.0,-0.2826690000507432,0.24074000043236687,0.7638582370213403,-1.297441957106464,-3.778670071752368,0.0,466.2808450071829,292.6730416939548,446.97851129878967,495.0293678254294,4
0.48000000000000015,-0.07234443900875004,0.06787348055984548,0.22086549583431006,6.249961005491164,0.14770634013653972,0.0,-0.49337430558578677,0.2483462044879493,0.8637108312750676,-1.111200229153863,-3.7034985599182226,0.0,450.2611262224212,441.077900451657,443.351624919795,456.7986367091511,4
0.5400000000000001,-0.10392237815015841,0.08234170034225206,0.27342103089308706,0.003673376699929065,6.208149577317828,0.0,-0.5390040745896998,0.23818190726467056,0.8897621052741428,-1.9622694943924734,-3.740973268093286,0.0,443.4211511710754,424.8505783741107,432.6284724546506,351.0586259198072,4
0.6000000000000002,-0.13967052378935405,0.09802754917071987,0.3294181864857111,0.4152247150503916,1.0933058320087543,0.0,-0.7753037145315972,0.31482839871744617,0.9280069649852298,-0.23976617195029126,-6.692293468657942,0.0,596.5152296910322,343.87591964392544,319.2480360635324,474.7001637804201,4
0.6600000000000003,-0.20424428419160967,0.12135639327596165,0.3774762693641498,0.4262297196437279,0.7240251718773978,0.0,-1.3547304806689358,0.4760977207684369,0.7027729174994068,0.09509764021218221,-6.3107659257668445,0.0,449.73937758482305,433.846587346049,432.4677171107383,459.7830151731071,4
0.7200000000000003,-0.29850263080300893,0.15697483676158747,0.41732088557790475,0.4557882953216721,0.349473274800153,0.0,-1.7548355494265369,0.7225795581290507,0.6445442548746234,0.41807524218252273,-6.2044806063754665,0.0,454.3119289379689,419.3967724494822,442.54084772446157,468.41612192254644,4
0.7800000000000004,-0.4098284863161776,0.20955749564251908,0.4566464302301523,0.5222269954540488,6.271764723242365,0.0,-1.9192058059102397,1.0399988301577774,0.6715357528262714,0.8596198306236202,-5.9983263990549,0.0,454.7187505729335,430.3875107220025,432.82535583233954,468.8460828619516,4
0.8400000000000004,-0.5240945298848507,0.2812121909925137,0.49504262042149155,0.5733031169254925,6.029482045210825,0.0,-1.8677247518827682,1.3516127795665243,0.6046662126524718,0.8244123952855285,-5.218725783879626,0.0,438.69171588657565,466.1557265563618,369.4892833514547,366.9379039701815,4
0.9000000000000005,-0.6320107889632307,0.3739886413136049,0.5295086065785992,0.9280232208836612,6.16609780354068,0.0,-1.747021993384306,1.7685655445619655,0.524760650598816,2.1186025960217507,-6.92305476725927,0.0,470.58491596590795,253.54838343137732,428.69868944268256,528.8624504614819,4
0.9600000000000005,-0.734398925741344,0.49669345568854306,0.5539309958550099,1.3474465722978763,6.037464515277124,0.0,-1.6570430881001796,2.339421288630018,0.25333361492596573,3.3832051194392827,-8.296731647329391,0.0,466.9682283725854,254.07467593008192,426.47069612327795,529.5085470275144,4
1.0200000000000005,-0.8281596341323094,0.6557785868288822,0.5542681415381074,1.7728321906510232,5.702159344250482,0.0,-1.4401290572931775,2.957016122911104,-0.2814854069391579,4.478222437919786,-9.346983057727899,0.0,467.2728942561454,262.08410974195715,427.60795373805405,525.7111988418436,4
1.0800000000000005,-0.902445136172573,0.8485215300934178,0.5154525766490186,2.2013498332155983,5.214109541065941,0.0,-1.000696607091117,3.4296233998445445,-1.0318590076798275,5.397128358404301,-10.072263779755776,0.0,467.76368461378684,276.0068307886437,429.42224565495263,523.1632292794516,4
1.1400000000000006,-0.9436885601884476,1.0608803983927173,0.43067784977011947,2.6144522509825894,4.635232025518805,0.0,-0.35464897833347764,3.601095431933415,-1.7657050262480833,6.06902252015841,-10.530479537610978,0.0,473.7393090597766,298.44521696015585,433.20609352651024,517.1486085368538,4
1.2000000000000006,-0.9441459133889533,1.2758106828485993,0.3105464029473163,3.0103814519410204,4.006443028772029,0.0,0.32089738038458326,3.549822289066496,-2.176120731021425,6.447527077275515,-10.742901137099182,0.0,482.1255653127112,327.7979398985945,439.87744009957345,508.4103760271293,4
1.2600000000000007,-0.9103035219155711,1.4885353120090863,0.1778086254301875,3.4029978875542266,3.3645835810455615,0.0,0.7528195521179946,3.574309135256055,-2.207540967662369,6.581207439123618,-10.664286399586818,0.0,491.2139377691165,367.74434905872187,433.79495091309207,488.8423735347503,4
1.3200000000000007,-0.8628009000568042,1.7105258945728454,0.047224335653580335,3.7973952732494,2.75085800193955,0.0,0.76605570082278,3.8638502454831536,-2.1606936095175127,6.486657235296031,-10.328067773412982,0.0,482.33375675796333,385.86171697596507,432.9889349946333,471.5028933789935,4
1.3800000000000008,-0.8267035594824863,1.9549664682203531,0.0,4.1916167170742735,2.172419121810478,0.0,0.3882219401119503,4.2836344157651975,-2.358933119358404,6.240225199223816,-9.891484606981376,0.0,479.6935228927405,401.4737714236278,425.5253440437918,450.5146512864279,4
0.06,-4.9909988619498724e-09,1.5652145225909166e-08,0.004257096950699918,1.8710634151375416e-05,6.0880078383007685e-06,0.0,-4.966057239522269e-07,1.5418986190534403e-06,0.14189540904448567,0.0009284047914751995,0.00030365067732677223,0.0,449.95926640956634,449.98384109999967,449.984042978423,450.0591712738002,5
0.12000000000000001,-2.63974645571316e-07,7.375355384174935e-07,0.017021316794625176,6.624492393392245e-05,5.0201351877277034e-05,0.0,-1.1522265041125683e-05,2.8105986868134256e-05,0.2835533165503365,0.0005184810993963572,0.0015847626731817584,0.0,449.85120895583566,449.95490065228,450.0292230883278,449.99602941332535,5
0.18,-2.4123276880026654e-06,4.045723590949989e-06,0.03827815171339647,0.0001484202933230705,0.00010830084730883982,0.0,-6.840159594914211e-05,8.834543571710962e-05,0.4249652166816278,0.003019802903494463,-0.00029407329943592804,0.0,450.07055455552444,449.9184682417567,449.809584986577,450.01204022364925,5
0.23999999999999996,-8.724291445195981e-06,1.3531328988018348e-05,0.06801543583039205,0.0005227627294193127,6.283105581860067,0.0,-0.0001316411363891851,0.00025858769704361956,0.5662176357724644,0.012004974593423458,-0.00952338462783303,0.0,450.510129180347,449.76343566121153,449.5195801998467,450.246894666459,5
0.3,-9.009522518585387e-05,6.007398615902048e-05,0.10233312291541533,0.00382960769570051,0.028121450181567198,0.0,-0.004769824268702011,0.0017633667313339506,0.5776806432252186,-0.18629132338878546,0.35025000623301444,0.0,435.9871263852547,465.09185310376,370.5062153127444,350.4648815664592,5
0.36000000000000004,-0.0010764433726300085,0.00020601671645540293,0.14118660966773286,6.27687767611558,0.04860397763929836,0.0,-0.030358283789423422,0.0019654751694560685,0.7172788793270132,-0.14711023110174692,0.3106068554253465,0.0,451.3966187757717,448.3022092560189,448.170614598119,451.315028938435,5
0.4200000000000001,-0.003886373206214756,0.0005306419855644552,0.18499394066795166,0.07499428380602602,0.0716483524444369,0.0,-0.06561651606615024,0.017013369501573478,0.7426240423729324,-0.9450777358251221,0.07715743194579665,0.0,443.38446096468607,423.8354729431951,427.8891643073555,353.2092976583567,5
0.48000000000000015,-0.00940935748276403,0.002960503073682444,0.23362431041254475,0.020923091997729237,0.07584111858481712,0.0,-0.11902511321525214,0.05808575012723508,0.8785826312193107,-0.86597664621769,-0.014183977282741341,0.0,453.7128896141978,446.3221903073896,446.6850271348072,452.20165716472434,5
0.5400000000000001,-0.018206276250062322,0.006706820883627263,0.2904018884603128,6.258286629001425,0.07502154554697071,0.0,-0.17424081360180332,0.06172625543596698,1.0139140286458599,-0.7251314891943922,-0.13576834732906073,0.0,453.6210319918407,443.74821819714697,444.8134337194684,455.50122822998105,5
0.6000000000000002,-0.029999475248027638,0.010279888233938939,0.35173247069131613,0.053982738758354465,0.06627772650194252,0.0,-0.21813247936953814,0.0653994321901305,1.030431109272093,-1.6445282818023146,-0.1913642285189018,0.0,440.4996349176259,435.85524067651727,424.5727604425278,334.96898509158933,5
0.6600000000000003,-0.04447966831797011,0.014989565664724444,0.4174966552583935,6.244110409574031,0.05423444462296789,0.0,-0.26333177487521203,0.0815197761391111,1.1618881679054742,-1.511835618197992,-0.266937857777452,0.0,453.47835901266603,447.32080917869433,442.410979696733,450.4796452014479,5
0.7200000000000003,-0.061277553342830804,0.019359042740887046,0.4870628972244677,6.275951730673944,0.07465534907134597,0.0,-0.29801119567073553,0.06789169151830672,1.1569893516307517,-2.4320438659872785,0.14443025274648605,0.0,428.6112695071729,462.2207516444266,403.79057899328416,304.5434147579187,5
0.7800000000000004,-0.08078099645820563,0.022949333943563577,0.5540751438575517,6.147280197849273,0.2574287857448958,0.0,-0.3651682045774775,0.04203601049656722,1.0745704317032005,-2.165490663977656,1.1081105275042729,0.0,413.20408677096424,491.1279601158453,270.4519180526598,295.37157392638227,5
0.8400000000000004,-0.10760036481512396,0.02323739738697348,0.614960436860284,6.029314014810506,0.6746768930753229,0.0,-0.5569155077959531,-0.03848496185056916,0.9420828770464799,-1.9515429966725564,2.4994370367110887,0.0,400.0697559060556,513.7465248282466,253.18465707563047,274.6663845586302,5
0.9000000000000005,-0.151534451411835,0.018173083226231644,0.6637644012322363,5.921061196850726,1.334057590746614,0.0,-0.9375894980613007,-0.12438298004592735,0.6475846075386417,-1.7740733819879118,4.187259388883064,0.0,384.3867051274254,529.198129262032,241.96627104579477,260.78628828076086,5
0.9600000000000005,-0.22192050423991613,0.010378879057888096,0.6859672636312999,5.8198270901498965,2.201830266953113,0.0,-1.4051652973244573,-0.11131704900908858,0.035915648436976755,-1.647787189729574,6.04867256379516,0.0,366.2822869585412,540.9549746393585,229.18002007816102,242.5286345752426,5
1.0200000000000005,-0.3154016071181658,0.008365721590727,0.6616300694454677,5.722367563763836,3.2287133781424835,0.0,-1.6518598113761727,0.0676806660142732,-0.8794627150073417,-1.5982970449216427,7.980749458673829,0.0,344.5778536855588,551.052957843464,219.44537679602615,221.7793290064698,5
1.0800000000000005,-0.4108384021996278,0.019315611160096172,0.580593291298947,5.626621308172307,4.2065471301090565,0.0,-1.4694511387872937,0.28659773614480655,-1.796185523987475,-1.591169992824442,9.645664295639323,0.0,332.0967445855132,550.6080513402559,211.60075510140783,206.93974392858766,5
1.1400000000000006,-0.48612007065463547,0.03897380362394127,0.4519129204403716,5.530551289657396,5.199586511353353,0.0,-1.0305459723192956,0.32683332171435786,-2.4411153367051748,-1.6601807879842472,11.155439578912981,0.0,337.63556728893377,570.1401027187466,204.96407363119098,185.59287779124554,5
1.2000000000000006,-0.5373377207292875,0.05246439337635809,0.29387245701238396,5.430351961691311,6.219132420951556,0.0,-0.7292991172905596,0.08626738050806913,-2.7977214525151686,-1.7326738044640688,12.536827369293487,0.0,339.7018133060978,590.1876404953499,196.29911351721202,174.6083612610615,5
1.2600000000000007,-0.5828616714636464,0.04696741168789784,0.11708741992110971,5.326319388652573,0.9327345826331195,0.0,-0.8568486303217787,-0.26030762708871613,-3.111957700273179,-1.736355794042786,13.679696474870854,0.0,340.6144192380459,602.1920254907109,177.14287553603017,167.87687169491883,5
1.3200000000000007,-0.6471690859841601,0.026793478669052004,0.0,5.247784753872439,2.1771536734315102,0.0,-1.3035828680357286,-0.3407281984290759,-3.6565744860853764,-1.4000416395318842,15.201096931087964,0.0,312.67402013127924,637.1710050836421,85.2362337358528,170.87638152952724,5
0.06,-2.9374105417222655e-06,2.8183631333586384e-06,0.003545995220447694,0.001593118987665676,0.0016450322995007483,0.0,-0.00021146523577371436,0.00020347435395741582,0.11819408625713497,0.054710038094402225,0.05605977137044445,0.0,452.2765281808041,456.7686757837862,428.09248135942204,432.7221127886083,6
0.12000000000000001,-6.630556886878854e-05,6.573411008084725e-05,0.014090501726619818,0.007073449481194594,0.006599902552804515,0.0,-0.002360335152673231,0.002392503746017658,0.23326920207596905,0.12425924484608875,0.11071237950906766,0.0,452.46240925348553,456.8448024460832,425.34685255812894,431.26633942293233,6
0.18,-0.00037490579835609556,0.0003929822195255483,0.031422633661759417,0.017509987446842956,0.014744699023057528,0.0,-0.008716307015289946,0.009507736123722117,0.34442344164578526,0.21080973035430609,0.1629974401173165,0.0,452.4569954198081,456.6610463900901,422.28447915486856,429.70799575887713,6
0.23999999999999996,-0.001245482755633179,0.0013869223937265963,0.055268234333634536,0.03446161904801048,0.02599624222640351,0.0,-0.021407328734195725,0.025252147387471044,0.4503358530675913,0.3222719589933477,0.2144602079112215,0.0,452.0480134020395,456.20612902009725,418.4941207562463,428.1499191383265,6
0.3,-0.003118816419929774,0.003702026549695792,0.08526208000000789,0.05988155808847928,0.04046974067632281,0.0,-0.04245538536606053,0.054361563380199485,0.5492675613754205,0.46243593380296016,0.26946708353294624,0.0,451.27275166278156,455.7433583484672,413.83880730488,426.14471934945726,6
0.36000000000000004,-0.006556333178484149,0.008311210572904222,0.12090808363116837,0.09642706685405145,0.05847017144541855,0.0,-0.07387770585304725,0.10276260116843657,0.6385519904206831,0.6397769643187398,0.330224308257915,0.0,450.0322945173268,455.0062798589356,407.9420242060545,423.7830153212163,6
0.4200000000000001,-0.012241946392495932,0.01658171874671034,0.1615113259116622,0.1468016553956364,0.0807813786066296,0.0,-0.1177737950297335,0.17764870855164516,0.7141597307380091,0.8544018193271485,0.4064874865094741,0.0,447.82858420154764,454.1165815995618,400.928465834202,420.5480481808942,6
0.48000000000000015,-0.02099367482499122,0.030341843657822828,0.20608753077726713,0.21492714176048633,0.10836709404204736,0.0,-0.17653172189845415,0.2872366592718004,0.7703604803098713,1.1178040089290753,0.49732198358547774,0.0,444.896712145045,452.4678320618934,392.14485265593765,416.9146317330347,6
0.5400000000000001,-0.03377740064582252,0.051946752907172974,0.25322471287596027,0.30774272732715957,0.1422587626756764,0.0,-0.2526777595740215,0.44100722595145075,0.7984099005433198,1.4550187047305214,0.6042769765036828,0.0,441.50321920327224,450.5360033672665,379.79841187491326,412.64140283087386,6
0.6000000000000002,-0.051704822924864134,0.08435421872033586,0.30083256776872713,0.4350088957155416,0.183569396991639,0.0,-0.3485217304251356,0.6495084319700246,0.7840885463470444,1.887837026891661,0.7283079241747666,0.0,437.15758847424354,447.81220133630046,362.9969992086841,407.1566522773011,6
0.6600000000000003,-0.07600676274712513,0.13113637017638366,0.34575914241057853,0.6102689031542043,0.23304005486578028,0.0,-0.4656497038645444,0.9223333721860926,0.7057097289539852,2.4399216679284828,0.8636501101444813,0.0,431.38453053736214,443.30601859149095,340.69323610531256,400.58306972359037,6
0.7200000000000003,-0.10795768993155724,0.19627133599227956,0.38325842822532763,0.8501949486286211,0.29103704844634404,0.0,-0.6038276237764896,1.2623622683277202,0.5313518285772154,3.130436082880821,1.0050843783968382,0.0,423.3771968895757,436.2831261542093,310.87614696442523,392.30418610396845,6
0.7800000000000004,-0.14871410324985598,0.28339788653354053,0.40636857011557553,1.1757415822970252,0.3571953929030869,0.0,-0.7591976213432031,1.6534395212379525,0.21926598129891156,3.9800315409560603,1.141595707673701,0.0,411.92286047007036,425.0666730413672,268.68444398387436,381.4159075751611,6
0.8400000000000004,-0.19906230998498445,0.39426170311982595,0.4057428485357403,1.5898275867899407,0.43282240006710815,0.0,-0.9232739447956069,2.045962596999144,-0.264726782950582,4.945376478146,1.296663082960374,0.0,392.57740314514774,408.3886222216043,213.7313296910538,366.2280460794412,6
0.9000000000000005,-0.2591562335295322,0.5266896198742143,0.3712139599990096,2.0498269743390996,0.5178131679928617,0.0,-1.0834160666935222,2.3617763326372008,-0.9072339873907207,5.874499418997394,1.4525183874683159,0.0,363.6783885699865,381.2716212580148,152.3615278364608,343.4036873363489,6
0.9600000000000005,-0.32834074035662975,0.6743365387851329,0.29538859799812944,2.5136604550324098,0.6085985617239089,0.0,-1.2254539624943084,2.548471940876698,-1.6314116764139523,6.631305510591564,1.5515761868726272,0.0,323.5375580697125,337.6723446352376,94.69422682933106,317.48064395119627,6
1.0200000000000005,-0.405317007591855,0.8297560412403849,0.17584811316787788,2.969226285899401,0.7023634030706631,0.0,-1.3425913201309732,2.6227251386280264,-2.356473440121627,7.159819270542618,1.5787039285415936,0.0,276.6072397907472,284.32607012458686,52.536700378848224,294.12121920587174,6
1.0800000000000005,-0.4885552762510312,0.9876247544022613,0.013821889358685531,3.42215307296779,0.7966118017550521,0.0,-1.434001258569323,2.6341107576901845,-3.044547695183303,7.476161258511729,1.5468568479708307,0.0,225.02206387945284,225.15285496870143,26.856643070626014,274.3157711595811,6
