time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.05619810077270615,0.05211040259961463,11.52977096085309,0.016959951101562787,6.264010624349211,0.0,0.14881339527910498,0.12346979065683203,2.491493162590928,0.029628902725866574,0.0085429175727054,0.0,497.04763112442384,498.0697127678637,497.4537073892713,497.91091767702545
1.2600000000000007,0.06554996577372142,0.05990289249942592,11.683789797140044,0.01940066717694844,6.264453560598536,0.0,0.1628560493870228,0.13651144792240447,2.6421274605907055,0.056676883439891655,0.00495354349287868,0.0,459.10730486879055,458.8223202493648,457.1780706634021,459.3288125929897
1.3200000000000007,0.07571242036871925,0.06851326647879039,11.845623730824972,0.02281951829003237,6.264794296343435,0.0,0.17585397685751053,0.15084847062006773,2.7520701370052025,0.05758171600398715,0.007091664725426465,0.0,446.728630377279,446.90284192264744,446.75787058552737,446.83384755412123
1.3800000000000008,0.08667272652561278,0.07808897899053302,12.015471782151458,0.025907385825632012,6.265481787481315,0.0,0.18941904371140939,0.16869860580387352,2.909135282241436,0.03497719004758072,0.019007896053933226,0.0,460.52106367299746,461.46253561322027,463.55760680282634,461.7794362140622
1.4400000000000008,0.09849115553690715,0.08889297382058542,12.198303825280648,0.02812390043732549,6.266321056640155,0.0,0.20438511043507768,0.19169139518428596,3.184533245587497,0.0406064260250409,0.0013493020090591503,0.0,499.1095585380797,497.8190036993501,495.4383495115166,495.85253344075096
1.5000000000000009,0.11114852884669241,0.10106397846395654,12.395156932863744,0.030576139457431317,6.26628707043124,0.0,0.2175143597090462,0.21427517887137565,3.3766781047910146,0.04139379305629675,-0.004703578601031497,0.0,474.03400020380764,473.5686508405404,475.3856612883549,475.44674664450423
1.560000000000001,0.12460365012957045,0.11466189489339922,12.60400044121898,0.03276949279327912,6.2655974533709085,0.0,0.23102905464621878,0.23924700373894658,3.5841314052244715,0.02450588359862143,-0.030709037042511246,0.0,481.48768641524293,479.5162553412273,480.56632886958784,479.28497752250604
1.620000000000001,0.13881069246313266,0.12965452869823732,12.820708100183996,0.03398759077574365,6.263894774877276,0.0,0.24270429412013206,0.26063051345360844,3.639271306352785,0.010184829241591444,-0.02408249332492036,0.0,434.58430767219176,435.13917203861354,435.84287407372545,434.6442309056231
1.680000000000001,0.15378103254032885,0.14601077283659342,13.042485973834298,0.0347116358254036,6.264239129247137,0.0,0.256325454523622,0.2846336294148655,3.752951018688093,0.01558915999245221,0.035649848830417205,0.0,451.72762575917847,456.5191646022369,453.3500535331402,453.7839824345793
1.740000000000001,0.16953371477277765,0.16379186562628612,13.270182459569124,0.0354211286834909,6.266337382516818,0.0,0.2685462080603472,0.30814191879970854,3.836652665857748,0.0029691969457693312,0.03357747773673941,0.0,446.58615129410254,446.4175878304704,444.62813480264793,443.5928475896845
1.8000000000000012,0.18597037567925165,0.1829796943619489,13.502468866893418,0.03583037443404535,6.268123283589757,0.0,0.2791505394105208,0.3314721965515643,3.905992609737539,0.013585011323581246,0.0207758557167431,0.0,442.03420541523445,440.9782029787805,440.79700542373996,441.6733715593066
